"","Groupe","Cocktail","Ingrédients","Recette","Images"
"452","cocktails-au-rhum","planteur-antillais","2 traits d'angostura bitters","
			Réalisez la recette ""Planteur antillais"" directement dans le verre.		 
			Versez les ingrédients directement dans le verre contenant des glaçons. Mélangez et dégustez.		 
			Servir dans un verre de type ""tumbler"".		 
			 Saupoudrer de cannelle ou/et de noix de muscade râpée. .		",NA
"453","cocktails-au-rhum","planteur-antillais","10 cl de jus d'oranges","
			Réalisez la recette ""Planteur antillais"" directement dans le verre.		 
			Versez les ingrédients directement dans le verre contenant des glaçons. Mélangez et dégustez.		 
			Servir dans un verre de type ""tumbler"".		 
			 Saupoudrer de cannelle ou/et de noix de muscade râpée. .		",NA
"454","punchs-et-sangrias","punch-lorrain","4 cl de liqueur de mirabelles","
			Réalisez la recette ""Punch Lorrain"" directement dans le verre.		 
			Verser la liqueur de mirabelle, le jus de citron vert (Pulco) et le sirop de sucre de canne. Bien mélanger et mettre au frais. Ajouter au dernier moment l'eau pétillante (Perrier).		 
			Servir dans un verre de type ""verre à martini"".		",NA
"455","punchs-et-sangrias","punch-lorrain","4 cl de sirop de citrons","
			Réalisez la recette ""Punch Lorrain"" directement dans le verre.		 
			Verser la liqueur de mirabelle, le jus de citron vert (Pulco) et le sirop de sucre de canne. Bien mélanger et mettre au frais. Ajouter au dernier moment l'eau pétillante (Perrier).		 
			Servir dans un verre de type ""verre à martini"".		",NA
"456","punchs-et-sangrias","punch-lorrain","2 cl de sirop de sucre de canne","
			Réalisez la recette ""Punch Lorrain"" directement dans le verre.		 
			Verser la liqueur de mirabelle, le jus de citron vert (Pulco) et le sirop de sucre de canne. Bien mélanger et mettre au frais. Ajouter au dernier moment l'eau pétillante (Perrier).		 
			Servir dans un verre de type ""verre à martini"".		",NA
"457","punchs-et-sangrias","punch-lorrain","8 cl d'eau gazeuse","
			Réalisez la recette ""Punch Lorrain"" directement dans le verre.		 
			Verser la liqueur de mirabelle, le jus de citron vert (Pulco) et le sirop de sucre de canne. Bien mélanger et mettre au frais. Ajouter au dernier moment l'eau pétillante (Perrier).		 
			Servir dans un verre de type ""verre à martini"".		",NA
"458","cocktails-sans-alcool","sangria-sans-alcool","8 cl de sirop de sangria","
			Réalisez la recette ""Sangria Sans Alcool"" dans un grand récipient.		 
			Recette pour 10 personnes environ. Verser les ingrédients dans un grand récipient. Placer des fruits de saison coupés et laisser macérer pendant 4 heures au réfrigérateur avant de servir.		 
			Servir dans un verre de type ""verre à vin"".		",NA
"459","cocktails-sans-alcool","sangria-sans-alcool","100 cl de jus de raisins","
			Réalisez la recette ""Sangria Sans Alcool"" dans un grand récipient.		 
			Recette pour 10 personnes environ. Verser les ingrédients dans un grand récipient. Placer des fruits de saison coupés et laisser macérer pendant 4 heures au réfrigérateur avant de servir.		 
			Servir dans un verre de type ""verre à vin"".		",NA
"460","cocktails-sans-alcool","sangria-sans-alcool","20 cl de jus d'oranges","
			Réalisez la recette ""Sangria Sans Alcool"" dans un grand récipient.		 
			Recette pour 10 personnes environ. Verser les ingrédients dans un grand récipient. Placer des fruits de saison coupés et laisser macérer pendant 4 heures au réfrigérateur avant de servir.		 
			Servir dans un verre de type ""verre à vin"".		",NA
"461","cocktails-sans-alcool","sangria-sans-alcool","10 cl de jus de citrons","
			Réalisez la recette ""Sangria Sans Alcool"" dans un grand récipient.		 
			Recette pour 10 personnes environ. Verser les ingrédients dans un grand récipient. Placer des fruits de saison coupés et laisser macérer pendant 4 heures au réfrigérateur avant de servir.		 
			Servir dans un verre de type ""verre à vin"".		",NA
"462","punchs-et-sangrias","sangria-au-vin-blanc","60 cl de vin blanc","
			Réalisez la recette ""Sangria au vin blanc"" dans un grand récipient.		 
			Mélanger vin, jus de fruits, cognac et sucre dans une grande cruche ou dans un bol à punch. Éplucher l'ananas et le couper en petits morceaux.
Laver l'orange et le citron, les couper en fines tranches. Les mettre dans le récipient ainsi que l'ananas. Ajouter limonade et cubes de glace. Servir.		 
			Servir dans un verre de type """".		","https://assets.afcdn.com/recipe/20180703/80162_w30h30c1cx350cy350.jpg"
"463","punchs-et-sangrias","sangria-au-vin-blanc","25 cl de jus d'ananas","
			Réalisez la recette ""Sangria au vin blanc"" dans un grand récipient.		 
			Mélanger vin, jus de fruits, cognac et sucre dans une grande cruche ou dans un bol à punch. Éplucher l'ananas et le couper en petits morceaux.
Laver l'orange et le citron, les couper en fines tranches. Les mettre dans le récipient ainsi que l'ananas. Ajouter limonade et cubes de glace. Servir.		 
			Servir dans un verre de type """".		","https://assets.afcdn.com/recipe/20180703/80162_w30h30c1cx350cy350.jpg"
"464","punchs-et-sangrias","sangria-au-vin-blanc","5 cl de cognac","
			Réalisez la recette ""Sangria au vin blanc"" dans un grand récipient.		 
			Mélanger vin, jus de fruits, cognac et sucre dans une grande cruche ou dans un bol à punch. Éplucher l'ananas et le couper en petits morceaux.
Laver l'orange et le citron, les couper en fines tranches. Les mettre dans le récipient ainsi que l'ananas. Ajouter limonade et cubes de glace. Servir.		 
			Servir dans un verre de type """".		","https://assets.afcdn.com/recipe/20180703/80162_w30h30c1cx350cy350.jpg"
"465","punchs-et-sangrias","sangria-au-vin-blanc","1 cuillère à soupe de sucre glace","
			Réalisez la recette ""Sangria au vin blanc"" dans un grand récipient.		 
			Mélanger vin, jus de fruits, cognac et sucre dans une grande cruche ou dans un bol à punch. Éplucher l'ananas et le couper en petits morceaux.
Laver l'orange et le citron, les couper en fines tranches. Les mettre dans le récipient ainsi que l'ananas. Ajouter limonade et cubes de glace. Servir.		 
			Servir dans un verre de type """".		","https://assets.afcdn.com/recipe/20180703/80162_w30h30c1cx350cy350.jpg"
"466","punchs-et-sangrias","sangria-au-vin-blanc","1/4 ananas","
			Réalisez la recette ""Sangria au vin blanc"" dans un grand récipient.		 
			Mélanger vin, jus de fruits, cognac et sucre dans une grande cruche ou dans un bol à punch. Éplucher l'ananas et le couper en petits morceaux.
Laver l'orange et le citron, les couper en fines tranches. Les mettre dans le récipient ainsi que l'ananas. Ajouter limonade et cubes de glace. Servir.		 
			Servir dans un verre de type """".		","https://assets.afcdn.com/recipe/20180703/80162_w30h30c1cx350cy350.jpg"
"467","punchs-et-sangrias","sangria-au-vin-blanc","1/2 orange","
			Réalisez la recette ""Sangria au vin blanc"" dans un grand récipient.		 
			Mélanger vin, jus de fruits, cognac et sucre dans une grande cruche ou dans un bol à punch. Éplucher l'ananas et le couper en petits morceaux.
Laver l'orange et le citron, les couper en fines tranches. Les mettre dans le récipient ainsi que l'ananas. Ajouter limonade et cubes de glace. Servir.		 
			Servir dans un verre de type """".		","https://assets.afcdn.com/recipe/20180703/80162_w30h30c1cx350cy350.jpg"
"468","punchs-et-sangrias","sangria-au-vin-blanc","1 citron","
			Réalisez la recette ""Sangria au vin blanc"" dans un grand récipient.		 
			Mélanger vin, jus de fruits, cognac et sucre dans une grande cruche ou dans un bol à punch. Éplucher l'ananas et le couper en petits morceaux.
Laver l'orange et le citron, les couper en fines tranches. Les mettre dans le récipient ainsi que l'ananas. Ajouter limonade et cubes de glace. Servir.		 
			Servir dans un verre de type """".		","https://assets.afcdn.com/recipe/20180703/80162_w30h30c1cx350cy350.jpg"
"469","punchs-et-sangrias","sangria-au-vin-blanc","20 cl de limonade (soda, sprite, 7up)","
			Réalisez la recette ""Sangria au vin blanc"" dans un grand récipient.		 
			Mélanger vin, jus de fruits, cognac et sucre dans une grande cruche ou dans un bol à punch. Éplucher l'ananas et le couper en petits morceaux.
Laver l'orange et le citron, les couper en fines tranches. Les mettre dans le récipient ainsi que l'ananas. Ajouter limonade et cubes de glace. Servir.		 
			Servir dans un verre de type """".		","https://assets.afcdn.com/recipe/20180703/80162_w30h30c1cx350cy350.jpg"
"470","punchs-et-sangrias","fontaine-de-champagne","10 bouteilles de champagne","
			Réalisez la recette ""Fontaine de champagne"" directement dans le verre.		 
			Pour réaliser votre fontaine, commencez par placer les verres du bas, un par un... et délicatement en faisant en sorte qu'ils se touchent tous pour solidifier le monument. 
- Les verres doivent être vides et placés sur une surface parfaitement plane et dure, évitez de les placer sur une nappe épaisse !
- Sachez qu'il y aura des pertes de boisson qui finiront sur la table et par terre, prévoyez de ne pas réaliser la fontaine dans une pièce en moquette et évitez les champagnes de qualité supérieure car une bonne partie ne sera pas dans les verres !
Réalisez votre pyramide de verres jusqu'en haut tout en serrant les verres les uns contre les autres pour fortifier, et commencez par verser à la bouteille et délicatement sur le verre en haut de la pile ! Ne versez pas trop vite et fignolez sur les verres plus bas et autour qui n'ont pas étés ravitaillés cela arrive souvent. C'est pour cela que c'est important de réaliser la pyramide avec des verres à pied qui permettent une meilleure distribution et partage du liquide qui coulera le long du verre pour rempir les verres du dessous...
Je vous accorde que l'ambiance autour ne permet généralement pas une bonne concentration, essayez quand même d'avoir des gestes lents et prévoyants... et quand vous aurez terminé, généralement ou vous félicitera et vous n'aurez plus qu'a servir chaque convive ! 
Retirez les verres de haut en bas et un par un... toujours lentement et avec plus de précautions car cette fois ci ils sont pleins et vous n'avez pas le droit à l'erreur !
N'hésitez pas à vous faire aider par un volontaire qui vous aidera à verser avec une autre bouteille...
.		 
			Servir dans un verre de type ""flûte"".		",NA
"471","punchs-et-sangrias","punch-creole","1 l de rhum blanc","
			Réalisez la recette ""Punch créole"" dans un grand récipient.		 
			Laver et presser les agrumes pour en extraire le jus. Retirer aussi quelques zestes de leur écorce et verser le jus et les zestes dans un grand saladier.
Verser aussi le rhum, les jus de fruits, la gousse de vanille fendue en deux, le sucre et ajouter ensuite une pincée de cannelle. Mélanger et réserver au réfrigérateur.
Verser sur des glaçons.		 
			Servir dans un verre de type """".		",NA
"472","punchs-et-sangrias","punch-creole","1 vanille","
			Réalisez la recette ""Punch créole"" dans un grand récipient.		 
			Laver et presser les agrumes pour en extraire le jus. Retirer aussi quelques zestes de leur écorce et verser le jus et les zestes dans un grand saladier.
Verser aussi le rhum, les jus de fruits, la gousse de vanille fendue en deux, le sucre et ajouter ensuite une pincée de cannelle. Mélanger et réserver au réfrigérateur.
Verser sur des glaçons.		 
			Servir dans un verre de type """".		",NA
"473","punchs-et-sangrias","punch-creole","10 cl de sirop de sucre de canne","
			Réalisez la recette ""Punch créole"" dans un grand récipient.		 
			Laver et presser les agrumes pour en extraire le jus. Retirer aussi quelques zestes de leur écorce et verser le jus et les zestes dans un grand saladier.
Verser aussi le rhum, les jus de fruits, la gousse de vanille fendue en deux, le sucre et ajouter ensuite une pincée de cannelle. Mélanger et réserver au réfrigérateur.
Verser sur des glaçons.		 
			Servir dans un verre de type """".		",NA
"474","punchs-et-sangrias","punch-creole","1 citron vert","
			Réalisez la recette ""Punch créole"" dans un grand récipient.		 
			Laver et presser les agrumes pour en extraire le jus. Retirer aussi quelques zestes de leur écorce et verser le jus et les zestes dans un grand saladier.
Verser aussi le rhum, les jus de fruits, la gousse de vanille fendue en deux, le sucre et ajouter ensuite une pincée de cannelle. Mélanger et réserver au réfrigérateur.
Verser sur des glaçons.		 
			Servir dans un verre de type """".		",NA
"475","punchs-et-sangrias","punch-creole","2 oranges","
			Réalisez la recette ""Punch créole"" dans un grand récipient.		 
			Laver et presser les agrumes pour en extraire le jus. Retirer aussi quelques zestes de leur écorce et verser le jus et les zestes dans un grand saladier.
Verser aussi le rhum, les jus de fruits, la gousse de vanille fendue en deux, le sucre et ajouter ensuite une pincée de cannelle. Mélanger et réserver au réfrigérateur.
Verser sur des glaçons.		 
			Servir dans un verre de type """".		",NA
"476","punchs-et-sangrias","punch-creole","50 cl de jus de goyaves","
			Réalisez la recette ""Punch créole"" dans un grand récipient.		 
			Laver et presser les agrumes pour en extraire le jus. Retirer aussi quelques zestes de leur écorce et verser le jus et les zestes dans un grand saladier.
Verser aussi le rhum, les jus de fruits, la gousse de vanille fendue en deux, le sucre et ajouter ensuite une pincée de cannelle. Mélanger et réserver au réfrigérateur.
Verser sur des glaçons.		 
			Servir dans un verre de type """".		",NA
